timestamp,CB-X1,CB-X23,CB-B1,CB-C1,CB-D1,CB-A12,S-X1-AD,S-X1-FG,S-X2-AD,S-X2-DE
2024-10-28 08:00:00,156.53,183.56,133.5,151.35,86.49,110.97,97.04,49.6,87.68,56.38
2024-10-28 09:00:00,158.13,178.28,141.74,149.36,86.3,118.45,93.49,52.41,93.29,58.95
2024-10-28 10:00:00,165.84,184.47,136.54,147.02,85.27,111.2,98.32,53.4,95.15,55.39
2024-10-28 11:00:00,165.27,179.36,142.28,158.1,89.38,118.57,101.97,51.8,96.16,58.07
2024-10-28 12:00:00,178.32,203.89,146.83,159.91,96.64,122.6,104.98,53.63,97.42,60.32
2024-10-28 13:00:00,197.02,213.39,163.42,166.74,100.07,136.2,114.42,58.52,102.46,70.38
2024-10-28 14:00:00,222.98,239.28,190.29,184.69,106.47,159.46,125.69,62.65,122.27,79.53
2024-10-28 15:00:00,254.3,252.47,207.26,185.16,123.64,171.28,139.77,72.71,133.97,83.27
2024-10-28 16:00:00,277.48,286.25,218.59,211.45,137.66,176.21,156.81,83.5,149.78,90.43
2024-10-28 17:00:00,284.46,313.08,255.21,216.03,159.46,196.26,174.74,89.44,165.9,107.2
2024-10-28 18:00:00,305.67,305.71,261.43,220.18,150.65,207.65,182.66,91.68,176.53,99.21
2024-10-28 19:00:00,286.34,331.15,234.28,235.01,158.42,218.5,167.32,88.04,163.65,97.07
2024-10-28 20:00:00,275.17,302.41,222.14,204.53,138.59,190.77,161.47,87.19,153.67,97.28
2024-10-28 21:00:00,232.87,265.37,210.37,195.89,133.4,164.6,145.42,72.29,126.81,80.97
2024-10-28 22:00:00,224.72,244.02,176.66,181.75,107.43,151.48,129.89,64.81,119.33,73.31
2024-10-28 23:00:00,196.03,198.49,160.59,166.21,102.76,136.46,112.38,54.91,111.66,70.1
2024-10-29 00:00:00,163.28,174.31,144.33,155.69,83.99,120.42,96.04,50.59,91.52,58.76
2024-10-29 01:00:00,157.06,187.55,143.02,143.67,88.55,106.03,96.48,51.18,92.11,53.73
2024-10-29 02:00:00,166.57,185.45,145.11,144.62,87.05,112.33,92.14,49.39,92.06,53.09
2024-10-29 03:00:00,161.89,180.1,134.55,155.77,82.31,113.68,97.33,48.22,93.2,54.96
2024-10-29 04:00:00,166.4,183.58,147.59,148.98,88.64,123.96,94.31,51.01,91.09,61.39
2024-10-29 05:00:00,160.82,181.57,127.43,147.8,84.4,116.82,97.15,52.57,96.45,57.88
2024-10-29 06:00:00,161.82,177.96,140.45,152.56,83.83,118.85,98.04,49.68,89.65,58.57
2024-10-29 07:00:00,168.62,177.57,140.17,144.83,82.84,113.47,97.99,50.38,90.93,58.49
2024-10-29 08:00:00,173.79,174.97,135.12,158.3,85.9,112.84,99.4,49.24,93.92,56.59
2024-10-29 09:00:00,158.44,181.46,132.2,151.95,83.13,122.12,92.6,50.34,87.89,58.52
2024-10-29 10:00:00,166.28,182.15,140.27,161.49,84.78,111.33,102.59,49.86,95.95,58.82
2024-10-29 11:00:00,173.61,193.44,147.4,157.13,89.75,118.51,95.05,50.15,101.05,59.49
2024-10-29 12:00:00,178.21,185.27,146.06,154.49,90.9,127.82,111.64,55.16,96.24,57.29
2024-10-29 13:00:00,190.26,211.44,164.62,166.34,94.19,134.14,118.04,57.5,105.34,70.38
2024-10-29 14:00:00,230.92,231.54,182.5,183.19,110.17,144.96,134.2,63.31,112.99,79.82
2024-10-29 15:00:00,234.72,258.29,200.47,198.32,118.58,173.36,140.71,75.76,131.93,83.75
2024-10-29 16:00:00,273.48,292.57,221.23,222.57,143.42,185.34,160.9,83.83,156.7,94.33
2024-10-29 17:00:00,286.74,336.4,256.83,224.19,152.88,191.62,168.96,91.34,165.58,101.59
2024-10-29 18:00:00,298.9,348.91,243.68,221.67,146.16,210.57,184.71,93.93,167.3,103.41
2024-10-29 19:00:00,268.32,295.82,253.74,213.77,145.67,201.82,171.6,92.91,161.9,101.79
2024-10-29 20:00:00,278.48,306.11,220.42,212.83,135.07,175.79,157.0,80.33,152.37,94.96
2024-10-29 21:00:00,240.07,249.99,201.87,194.85,128.64,168.98,136.79,78.39,138.47,82.66
2024-10-29 22:00:00,207.33,225.86,180.65,186.06,105.39,155.29,126.38,66.5,118.07,74.6
2024-10-29 23:00:00,204.54,204.65,169.96,170.15,95.3,134.77,110.66,57.24,102.38,68.49
2024-10-30 00:00:00,163.36,172.29,136.41,148.09,82.38,124.89,93.37,48.55,95.93,55.64
2024-10-30 01:00:00,161.41,187.76,142.7,148.16,83.97,108.77,98.37,47.97,97.08,59.01
2024-10-30 02:00:00,160.06,190.82,135.8,150.13,91.02,114.48,94.28,52.82,94.56,57.55
2024-10-30 03:00:00,171.14,169.5,145.6,150.12,84.86,113.76,95.49,49.77,91.96,58.11
2024-10-30 04:00:00,165.13,184.47,134.38,154.1,84.44,118.84,98.39,52.68,88.82,56.18
2024-10-30 05:00:00,163.17,183.21,144.07,155.41,81.99,115.5,95.79,48.58,90.04,54.92
2024-10-30 06:00:00,157.31,177.72,144.31,144.78,83.63,106.99,96.76,45.6,94.07,57.24
2024-10-30 07:00:00,159.8,178.17,133.08,150.81,85.77,119.75,97.73,48.61,101.1,55.24
2024-10-30 08:00:00,167.23,179.43,144.76,149.53,87.36,118.22,95.5,49.74,93.84,56.71
2024-10-30 09:00:00,165.69,179.34,135.33,153.26,82.1,116.93,100.39,52.11,89.9,60.51
2024-10-30 10:00:00,155.6,177.07,137.19,155.29,82.17,116.78,98.48,50.9,91.75,59.24
2024-10-30 11:00:00,166.02,186.31,138.63,154.83,93.21,118.87,99.97,50.55,95.06,59.37
2024-10-30 12:00:00,180.62,196.97,146.09,158.33,94.82,127.22,104.86,50.4,99.41,61.6
2024-10-30 13:00:00,211.47,212.55,161.07,166.26,101.75,139.63,116.01,62.7,105.75,70.57
2024-10-30 14:00:00,208.94,225.77,185.23,178.31,110.64,155.47,134.56,63.4,119.47,75.59
2024-10-30 15:00:00,222.98,271.24,218.01,199.29,124.67,175.7,135.51,72.63,126.5,88.29
2024-10-30 16:00:00,277.35,281.68,228.53,216.72,141.19,186.53,155.57,82.06,147.19,93.69
2024-10-30 17:00:00,286.84,311.62,234.25,223.64,148.69,212.28,172.87,83.67,171.01,99.6
2024-10-30 18:00:00,286.02,314.56,259.21,230.68,151.82,227.91,163.74,88.24,172.36,108.87
2024-10-30 19:00:00,297.53,298.21,231.94,228.4,153.19,211.49,168.78,85.92,162.86,99.58
2024-10-30 20:00:00,267.87,296.94,231.17,207.31,132.21,192.59,154.89,80.13,139.1,99.67
2024-10-30 21:00:00,233.68,257.07,197.96,195.63,129.42,171.01,141.92,80.01,134.92,89.94
2024-10-30 22:00:00,204.73,245.15,175.92,178.23,109.69,151.75,118.7,64.98,116.32,76.58
2024-10-30 23:00:00,192.42,209.36,154.54,172.87,100.13,130.18,115.77,53.41,101.06,67.94
2024-10-31 00:00:00,165.47,185.95,143.13,147.0,85.15,121.04,97.86,49.44,95.29,59.37
2024-10-31 01:00:00,154.66,174.98,139.65,147.75,86.91,113.79,98.48,49.02,90.5,56.08
2024-10-31 02:00:00,170.67,176.55,138.14,153.62,83.11,116.05,93.36,47.61,87.52,56.1
2024-10-31 03:00:00,157.61,183.56,129.74,157.44,80.02,123.83,100.2,52.41,91.22,55.72
2024-10-31 04:00:00,173.08,177.38,135.24,149.7,84.38,117.15,93.42,49.48,89.09,60.59
2024-10-31 05:00:00,166.89,174.68,134.78,149.4,81.54,118.95,103.15,50.9,88.27,58.06
2024-10-31 06:00:00,163.9,180.71,144.11,145.96,82.04,114.45,105.74,53.18,94.68,56.27
2024-10-31 07:00:00,166.98,187.82,145.84,152.68,82.54,117.12,97.35,49.96,91.6,56.04
2024-10-31 08:00:00,161.78,183.37,143.43,151.1,78.94,110.99,93.75,51.59,89.47,59.74
2024-10-31 09:00:00,165.44,184.72,146.9,151.78,81.44,119.61,91.24,51.71,94.5,62.98
2024-10-31 10:00:00,177.12,198.59,146.69,149.73,86.99,108.16,98.72,49.29,93.61,61.56
2024-10-31 11:00:00,167.84,192.43,141.94,157.64,85.77,116.82,99.13,55.09,91.73,60.06
2024-10-31 12:00:00,184.33,192.78,151.37,161.07,89.9,124.7,96.22,53.8,101.63,63.16
2024-10-31 13:00:00,187.16,212.87,152.82,176.4,97.45,132.59,111.05,60.21,108.23,68.03
2024-10-31 14:00:00,214.47,225.19,184.41,179.85,111.49,146.48,127.97,62.65,123.24,75.89
2024-10-31 15:00:00,250.06,261.83,207.93,192.02,127.12,174.69,133.92,74.13,136.36,85.59
2024-10-31 16:00:00,258.68,310.88,216.62,218.83,139.13,190.61,159.52,80.35,151.49,97.09
2024-10-31 17:00:00,295.2,324.99,252.73,241.7,152.73,209.19,170.54,92.82,166.64,108.65
2024-10-31 18:00:00,277.29,315.18,249.85,227.43,156.47,210.28,180.95,87.99,178.87,109.12
2024-10-31 19:00:00,280.01,311.53,228.24,232.19,143.18,210.49,162.28,88.6,153.42,111.06
2024-10-31 20:00:00,266.12,280.42,225.8,209.06,144.03,192.6,153.37,79.17,153.98,95.82
2024-10-31 21:00:00,249.37,285.77,208.85,194.75,126.63,170.44,143.26,73.05,130.6,85.81
2024-10-31 22:00:00,220.02,231.28,176.72,176.33,104.69,154.46,123.37,63.24,125.68,79.61
2024-10-31 23:00:00,187.05,202.62,162.64,172.89,94.77,140.11,104.45,57.15,103.41,69.27
2024-11-01 00:00:00,129.02,149.59,110.57,131.65,96.7,86.91,74.54,38.89,70.79,44.72
2024-11-01 01:00:00,130.46,142.35,107.08,132.95,101.53,93.81,75.05,39.57,76.45,47.78
2024-11-01 02:00:00,122.5,136.96,106.67,135.41,99.53,92.82,72.79,41.09,71.27,47.21
2024-11-01 03:00:00,131.54,137.4,102.72,124.4,98.22,94.78,76.6,37.94,70.9,44.71
2024-11-01 04:00:00,135.77,136.27,110.04,125.62,104.79,94.81,75.41,39.91,70.98,42.44
2024-11-01 05:00:00,135.28,140.91,109.23,129.25,103.96,93.27,77.48,39.28,70.46,42.28
2024-11-01 06:00:00,126.94,141.01,115.5,129.55,103.09,92.05,70.35,38.46,73.9,46.03
2024-11-01 07:00:00,127.81,144.0,110.9,130.45,101.28,88.59,77.84,40.93,77.29,46.19
2024-11-01 08:00:00,125.55,137.69,108.47,135.54,101.61,88.31,76.53,38.85,72.82,45.46
2024-11-01 09:00:00,128.02,139.82,104.2,132.16,100.1,90.8,80.49,39.51,72.8,43.95
2024-11-01 10:00:00,130.4,146.0,102.6,131.83,107.07,94.78,81.19,41.39,74.16,43.9
2024-11-01 11:00:00,137.8,153.79,111.02,132.29,112.63,96.01,81.16,40.89,72.52,49.33
2024-11-01 12:00:00,141.2,164.93,116.27,133.37,110.25,101.58,83.34,43.7,81.07,46.88
2024-11-01 13:00:00,146.9,173.07,129.76,139.39,121.89,103.65,94.22,46.25,84.12,55.14
2024-11-01 14:00:00,173.49,176.71,141.67,155.64,140.94,114.63,103.03,51.78,93.31,62.7
2024-11-01 15:00:00,195.92,205.62,159.7,161.92,148.37,135.71,107.97,56.2,113.41,62.69
2024-11-01 16:00:00,207.66,237.72,185.58,179.78,160.89,149.55,113.85,68.81,119.1,78.3
2024-11-01 17:00:00,227.26,243.06,194.82,194.41,181.03,154.29,125.82,73.53,125.88,79.02
2024-11-01 18:00:00,234.82,246.32,200.92,193.92,193.2,158.74,141.98,69.55,125.56,80.43
2024-11-01 19:00:00,216.01,236.75,194.03,184.37,169.01,163.04,129.14,68.88,127.58,79.43
2024-11-01 20:00:00,213.22,231.84,181.04,183.88,159.63,153.93,118.72,65.48,115.91,71.9
2024-11-01 21:00:00,194.54,202.87,158.98,165.29,152.76,140.59,109.15,59.27,107.02,67.73
2024-11-01 22:00:00,180.17,181.96,149.64,147.78,126.0,120.43,97.5,49.71,97.23,56.88
2024-11-01 23:00:00,152.88,158.95,128.15,142.01,119.32,105.65,89.37,46.76,86.73,52.48
2024-11-02 00:00:00,115.49,129.28,100.17,124.38,94.51,82.41,66.28,37.62,62.17,39.29
2024-11-02 01:00:00,116.05,124.1,102.58,119.08,92.87,78.76,65.27,36.94,66.73,40.2
2024-11-02 02:00:00,119.17,122.16,97.06,122.95,93.96,81.19,65.29,35.88,64.5,38.83
2024-11-02 03:00:00,119.93,122.65,95.89,123.55,86.89,86.96,68.67,35.36,67.87,41.46
2024-11-02 04:00:00,113.14,121.83,100.16,121.84,96.84,81.05,67.36,35.86,68.86,39.47
2024-11-02 05:00:00,117.45,129.97,102.59,125.11,87.56,83.66,69.67,36.61,67.41,41.15
2024-11-02 06:00:00,119.36,130.93,104.15,124.24,91.16,81.54,71.01,33.82,66.53,41.38
2024-11-02 07:00:00,108.48,124.51,98.13,121.82,98.48,85.45,67.34,34.36,66.82,41.65
2024-11-02 08:00:00,122.48,124.33,104.1,123.58,89.51,80.74,70.22,32.51,67.34,38.58
2024-11-02 09:00:00,116.39,137.55,97.92,126.58,89.99,83.25,68.21,37.39,64.71,41.64
2024-11-02 10:00:00,122.04,133.26,99.2,123.19,93.84,81.93,68.07,36.19,68.15,42.11
2024-11-02 11:00:00,120.94,139.25,104.13,128.47,101.16,87.18,72.03,35.23,69.32,40.52
2024-11-02 12:00:00,125.64,141.32,106.06,128.95,99.65,87.87,70.72,37.39,70.55,43.78
2024-11-02 13:00:00,136.32,150.22,111.12,136.62,116.2,93.84,84.04,40.97,76.6,46.85
2024-11-02 14:00:00,153.32,167.49,125.61,143.55,122.74,106.08,85.31,44.5,90.42,50.6
2024-11-02 15:00:00,176.29,197.5,158.08,154.17,136.58,117.7,100.93,52.52,95.55,62.31
2024-11-02 16:00:00,189.25,225.14,163.66,172.44,151.1,137.42,113.27,56.9,103.52,65.66
2024-11-02 17:00:00,198.24,229.12,177.49,171.84,160.33,144.09,119.98,62.28,124.68,73.33
2024-11-02 18:00:00,206.93,233.47,171.63,172.4,174.08,151.28,123.01,64.69,111.15,75.97
2024-11-02 19:00:00,199.28,233.86,171.17,171.38,162.6,149.61,130.02,59.6,116.86,75.26
2024-11-02 20:00:00,196.13,214.95,159.58,171.55,152.12,131.77,111.38,54.16,108.24,63.87
2024-11-02 21:00:00,165.32,186.75,144.48,150.09,144.49,126.97,100.24,52.35,96.93,60.28
2024-11-02 22:00:00,159.91,162.81,130.54,145.17,122.7,99.67,88.11,44.71,88.91,54.87
2024-11-02 23:00:00,137.32,146.26,109.23,137.22,109.01,94.95,73.84,42.19,76.28,49.1
2024-11-03 00:00:00,116.32,134.95,98.93,122.0,84.34,87.76,68.48,35.68,65.11,40.75
2024-11-03 01:00:00,122.04,126.2,101.81,122.25,91.19,79.11,69.98,35.62,64.06,38.9
2024-11-03 02:00:00,115.19,126.54,102.1,122.93,92.67,86.89,70.58,34.54,62.87,40.67
2024-11-03 03:00:00,115.48,126.36,88.23,119.71,93.87,78.4,69.93,36.65,67.52,38.37
2024-11-03 04:00:00,119.89,122.51,101.82,123.23,89.02,84.19,67.06,35.83,67.64,37.62
2024-11-03 05:00:00,119.73,130.2,96.45,120.73,92.06,73.9,64.9,35.8,70.53,41.28
2024-11-03 06:00:00,112.62,127.75,95.47,122.87,94.71,79.15,66.21,37.56,61.3,40.83
2024-11-03 07:00:00,126.82,129.96,103.01,125.76,96.79,82.25,69.1,35.79,62.77,42.03
2024-11-03 08:00:00,119.22,134.46,103.72,122.71,89.15,87.35,63.2,35.64,64.15,40.12
2024-11-03 09:00:00,112.14,127.74,97.04,124.76,94.1,80.37,70.76,35.24,64.37,41.03
2024-11-03 10:00:00,117.73,130.33,99.4,127.53,95.49,81.08,71.46,35.14,63.66,41.28
2024-11-03 11:00:00,125.11,129.64,99.27,125.2,92.4,88.67,68.48,36.14,63.0,45.28
2024-11-03 12:00:00,127.75,143.37,104.57,131.3,108.23,90.43,78.04,36.1,70.34,44.37
2024-11-03 13:00:00,140.84,152.21,113.13,135.1,108.64,101.64,81.59,40.62,77.09,46.35
2024-11-03 14:00:00,164.46,172.72,119.22,143.39,120.98,109.22,91.33,44.36,79.65,55.59
2024-11-03 15:00:00,176.72,198.12,142.39,153.41,139.87,124.86,103.68,49.65,97.22,57.43
2024-11-03 16:00:00,204.56,199.9,168.69,171.56,152.03,134.79,110.2,59.29,107.03,69.27
2024-11-03 17:00:00,211.37,238.83,168.35,170.78,177.29,142.0,119.91,60.29,111.29,76.92
2024-11-03 18:00:00,207.28,222.49,175.01,184.25,170.52,154.49,120.99,67.77,117.5,70.04
2024-11-03 19:00:00,217.41,218.09,171.91,172.82,161.52,145.85,124.55,61.49,119.71,73.56
2024-11-03 20:00:00,186.42,195.08,158.88,170.64,147.12,129.4,114.47,56.73,111.73,62.7
2024-11-03 21:00:00,176.91,197.76,142.72,157.32,141.18,116.83,90.63,54.8,95.91,58.01
2024-11-03 22:00:00,155.37,163.48,129.14,143.49,117.67,112.48,93.43,49.34,82.63,54.84
2024-11-03 23:00:00,132.71,152.97,116.91,132.86,104.11,96.48,79.63,41.46,74.22,48.88
2024-11-04 00:00:00,126.52,138.96,109.8,133.83,102.23,88.71,78.05,40.17,73.95,47.96
2024-11-04 01:00:00,128.94,150.51,110.67,130.22,103.59,93.79,78.9,38.89,71.95,46.6
2024-11-04 02:00:00,131.57,135.94,111.69,128.06,101.67,88.91,75.64,39.09,71.49,42.64
2024-11-04 03:00:00,135.82,141.98,113.7,128.81,107.16,90.66,72.25,39.9,72.43,46.31
2024-11-04 04:00:00,130.11,136.52,107.63,125.63,104.02,84.88,75.27,38.86,69.22,43.78
2024-11-04 05:00:00,138.43,140.77,104.22,129.94,98.42,92.97,75.5,40.18,74.66,44.22
2024-11-04 06:00:00,133.78,149.06,113.31,128.53,101.43,86.16,73.84,39.77,71.1,45.83
2024-11-04 07:00:00,126.93,143.62,104.98,128.59,103.89,88.02,75.88,39.62,74.28,47.75
2024-11-04 08:00:00,127.19,143.92,105.71,133.54,105.58,93.97,70.85,41.24,71.53,46.8
2024-11-04 09:00:00,130.87,146.73,111.16,129.71,100.9,90.7,72.15,38.82,68.08,45.26
2024-11-04 10:00:00,129.36,141.68,106.74,131.85,97.94,86.57,76.17,42.05,77.52,44.4
2024-11-04 11:00:00,134.37,141.12,110.84,134.73,106.62,97.19,76.43,39.23,77.77,48.27
2024-11-04 12:00:00,144.87,148.33,120.95,139.37,110.37,98.25,87.52,44.42,80.63,49.31
2024-11-04 13:00:00,153.5,163.6,128.51,148.34,119.55,101.92,88.11,45.4,89.61,51.89
2024-11-04 14:00:00,174.71,192.6,147.81,159.16,134.07,119.87,95.57,53.73,89.97,53.94
2024-11-04 15:00:00,185.79,208.38,162.18,168.31,145.53,135.46,106.07,57.23,102.8,62.55
2024-11-04 16:00:00,206.18,228.7,170.08,177.64,155.84,141.8,125.48,65.04,127.63,74.13
2024-11-04 17:00:00,218.42,252.02,201.09,182.42,182.14,173.85,132.02,67.6,129.0,76.27
2024-11-04 18:00:00,221.38,251.86,203.31,189.32,189.67,170.63,131.69,69.66,131.95,84.59
2024-11-04 19:00:00,226.1,258.92,180.83,182.67,181.08,155.94,140.26,66.46,134.7,77.11
2024-11-04 20:00:00,213.15,239.01,174.28,171.62,178.97,140.54,122.3,63.87,117.52,74.03
2024-11-04 21:00:00,189.11,202.62,158.46,160.92,156.4,133.42,102.8,54.18,106.32,65.97
2024-11-04 22:00:00,169.03,195.86,150.48,150.05,133.72,125.05,96.02,50.42,98.66,54.51
2024-11-04 23:00:00,163.08,159.33,127.33,148.79,122.25,111.6,87.21,46.86,81.49,52.67
2024-11-05 00:00:00,124.94,144.31,109.25,130.92,103.91,92.53,76.26,37.99,70.22,45.11
2024-11-05 01:00:00,128.68,140.56,112.52,129.42,102.77,90.22,74.37,38.91,68.63,47.54
2024-11-05 02:00:00,127.68,146.25,109.84,130.71,103.86,87.63,75.74,42.52,68.96,47.51
2024-11-05 03:00:00,125.78,146.41,107.6,125.9,99.81,92.24,77.73,38.0,72.41,45.38
2024-11-05 04:00:00,136.07,142.5,110.06,128.41,113.22,94.17,76.65,38.54,72.74,44.6
2024-11-05 05:00:00,129.78,143.52,109.92,131.91,100.32,94.58,74.33,42.2,69.06,46.88
2024-11-05 06:00:00,135.64,135.14,111.4,131.05,109.72,91.63,75.81,40.06,67.71,46.77
2024-11-05 07:00:00,124.84,134.73,107.58,127.29,103.61,89.45,69.76,40.36,70.99,46.39
2024-11-05 08:00:00,138.69,142.36,109.69,133.71,102.77,96.91,73.77,38.86,74.28,46.21
2024-11-05 09:00:00,140.97,144.34,112.15,134.48,105.61,92.25,74.01,42.84,77.72,44.48
2024-11-05 10:00:00,127.86,141.57,106.28,133.73,107.23,89.31,75.83,40.06,75.34,45.22
2024-11-05 11:00:00,134.86,150.76,107.78,133.94,106.86,93.16,79.79,44.94,75.55,48.52
2024-11-05 12:00:00,140.51,160.25,124.97,137.58,113.76,93.71,83.67,43.12,79.35,49.93
2024-11-05 13:00:00,155.21,156.38,115.42,143.27,119.1,107.28,89.01,47.21,80.54,53.89
2024-11-05 14:00:00,161.36,187.26,145.49,156.48,129.71,112.13,97.75,55.09,96.35,56.43
2024-11-05 15:00:00,193.65,222.29,153.12,157.82,155.0,125.81,110.23,57.31,108.23,64.21
2024-11-05 16:00:00,218.18,232.04,181.45,174.29,182.92,146.95,125.29,64.18,117.08,72.52
2024-11-05 17:00:00,225.01,251.12,196.49,184.48,184.04,159.9,138.84,69.73,125.51,83.27
2024-11-05 18:00:00,217.54,258.62,191.07,192.78,190.26,167.69,141.12,72.72,135.34,84.96
2024-11-05 19:00:00,224.37,255.74,190.87,182.62,191.3,157.45,135.77,72.52,130.52,75.31
2024-11-05 20:00:00,209.83,212.53,176.02,175.98,166.42,158.59,124.76,61.89,119.11,74.38
2024-11-05 21:00:00,195.65,211.71,158.48,164.38,153.59,130.56,111.14,57.99,102.95,68.79
2024-11-05 22:00:00,165.41,182.45,143.26,155.78,132.82,121.39,100.77,54.06,94.59,64.13
2024-11-05 23:00:00,146.12,170.16,129.55,145.73,123.43,100.95,87.41,46.21,85.6,52.13
2024-11-06 00:00:00,132.78,139.12,110.25,131.8,100.74,94.93,76.11,39.8,72.34,43.56
2024-11-06 01:00:00,131.66,141.71,108.72,128.25,106.92,91.68,75.63,37.81,73.84,47.56
2024-11-06 02:00:00,133.31,143.82,110.83,131.5,102.91,88.21,75.47,37.47,70.08,44.01
2024-11-06 03:00:00,130.18,147.07,114.13,131.19,96.1,90.09,73.55,40.37,71.38,44.49
2024-11-06 04:00:00,134.79,141.37,106.22,128.53,107.92,87.93,76.83,36.9,70.54,44.07
2024-11-06 05:00:00,132.31,144.0,116.43,129.12,101.56,87.96,75.62,40.67,72.06,45.01
2024-11-06 06:00:00,121.86,137.13,112.2,137.24,97.26,86.7,83.73,39.79,72.54,44.37
2024-11-06 07:00:00,130.94,141.86,109.08,130.2,105.46,90.63,69.86,40.8,75.94,46.05
2024-11-06 08:00:00,133.71,144.23,110.97,132.98,104.85,92.53,74.06,39.5,73.99,45.52
2024-11-06 09:00:00,130.82,152.43,110.0,132.02,105.52,89.09,74.02,39.05,70.12,46.02
2024-11-06 10:00:00,138.68,139.99,101.24,128.58,101.31,96.02,77.74,38.22,77.31,45.91
2024-11-06 11:00:00,132.81,148.28,109.95,131.99,106.16,93.24,79.63,38.83,71.35,50.22
2024-11-06 12:00:00,144.65,151.61,113.25,136.2,110.87,94.8,83.21,40.46,80.72,50.26
2024-11-06 13:00:00,145.72,169.94,131.07,142.1,123.01,109.11,87.25,43.77,84.69,52.52
2024-11-06 14:00:00,169.11,179.69,145.6,153.4,136.31,115.76,104.41,51.21,87.87,61.55
2024-11-06 15:00:00,186.92,214.48,170.38,178.66,150.01,130.51,109.03,58.11,110.74,65.65
2024-11-06 16:00:00,205.36,224.09,186.59,172.6,165.68,144.94,125.75,63.99,113.43,76.85
2024-11-06 17:00:00,219.38,266.16,199.0,182.5,176.93,167.52,124.34,69.65,130.55,78.32
2024-11-06 18:00:00,238.2,259.14,205.58,200.13,179.11,166.73,137.7,72.6,133.62,81.49
2024-11-06 19:00:00,233.35,249.36,191.98,185.45,180.14,157.14,133.94,68.73,124.12,78.66
2024-11-06 20:00:00,208.09,233.57,179.83,180.54,160.61,151.71,122.22,69.11,111.81,75.12
2024-11-06 21:00:00,182.34,210.4,165.75,155.43,152.18,131.41,108.12,57.0,101.15,67.0
2024-11-06 22:00:00,163.93,187.32,150.08,155.64,125.35,119.09,98.57,51.02,91.08,58.19
2024-11-06 23:00:00,156.34,172.67,128.3,144.67,112.58,105.63,91.24,46.69,79.22,55.3
2024-11-07 00:00:00,124.52,142.44,107.79,133.14,98.98,86.07,78.84,38.73,75.93,46.04
2024-11-07 01:00:00,135.18,139.09,111.65,130.66,100.76,92.24,74.13,39.71,72.09,45.94
2024-11-07 02:00:00,122.4,135.29,112.76,132.45,102.46,87.18,74.7,38.47,71.23,41.35
2024-11-07 03:00:00,131.27,139.67,106.93,136.9,103.97,98.01,76.86,38.55,72.14,46.35
2024-11-07 04:00:00,133.03,137.31,103.05,127.45,110.58,92.34,76.95,40.56,68.42,44.68
2024-11-07 05:00:00,135.56,146.85,106.89,130.29,101.82,94.44,75.96,39.67,68.63,43.06
2024-11-07 06:00:00,128.06,136.6,110.71,129.29,104.6,94.72,76.71,40.61,75.11,45.65
2024-11-07 07:00:00,126.57,139.81,111.21,132.56,101.54,93.35,75.28,35.67,71.01,43.58
2024-11-07 08:00:00,123.72,143.67,110.12,131.17,103.55,92.2,80.46,38.86,72.26,48.31
2024-11-07 09:00:00,134.84,150.29,116.29,131.34,102.43,96.19,73.23,37.64,70.47,44.83
2024-11-07 10:00:00,131.36,136.46,103.5,129.62,103.35,90.01,75.72,40.05,71.57,44.77
2024-11-07 11:00:00,132.81,146.97,109.81,134.4,101.38,92.66,79.58,41.9,75.34,45.95
2024-11-07 12:00:00,139.14,159.56,120.35,136.9,109.43,92.88,86.54,44.6,76.14,48.63
2024-11-07 13:00:00,153.66,157.25,133.66,146.18,118.64,108.67,85.37,44.78,84.39,54.66
2024-11-07 14:00:00,169.33,189.62,132.97,145.83,141.54,116.49,96.09,52.46,90.73,60.48
2024-11-07 15:00:00,198.49,192.69,172.27,166.85,157.84,134.95,110.96,56.48,109.47,66.21
2024-11-07 16:00:00,196.82,231.98,177.21,179.92,170.26,155.05,125.58,64.04,120.47,73.68
2024-11-07 17:00:00,236.74,243.05,188.37,189.95,185.13,163.12,139.6,72.41,130.52,74.62
2024-11-07 18:00:00,231.98,254.54,192.24,197.6,195.37,166.36,143.67,67.94,130.93,81.77
2024-11-07 19:00:00,229.32,254.52,198.57,190.56,185.66,149.42,123.15,62.89,129.22,84.75
2024-11-07 20:00:00,210.52,245.16,195.29,176.68,156.28,150.54,116.3,59.09,121.23,73.12
2024-11-07 21:00:00,190.06,202.46,158.49,167.01,149.51,132.01,118.1,57.47,99.8,66.56
2024-11-07 22:00:00,173.63,195.39,150.34,149.18,134.32,114.97,101.42,49.92,96.41,59.49
2024-11-07 23:00:00,153.5,176.3,125.97,144.71,109.86,108.3,87.62,47.9,88.16,52.64
2024-11-08 00:00:00,123.46,134.94,111.94,136.9,99.93,92.85,72.6,38.71,73.87,46.04
2024-11-08 01:00:00,129.72,142.48,112.4,129.96,104.12,91.84,77.49,40.02,71.45,42.47
2024-11-08 02:00:00,129.58,145.12,109.0,131.03,100.93,85.84,75.22,39.0,70.98,44.4
2024-11-08 03:00:00,131.72,149.67,104.58,135.71,102.4,89.1,78.21,37.92,76.35,44.95
2024-11-08 04:00:00,130.21,145.79,108.05,130.25,110.77,90.82,72.31,38.89,71.41,44.34
2024-11-08 05:00:00,129.67,140.22,102.47,135.07,100.93,91.43,76.51,40.27,75.18,45.03
